id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
208,5.0,144.0,32.91,48.0,4.0,114.44546666666668,10.13144,2.352,1.8166666666666669,0.914,0.4776649999999999,0.90311
209,3.8,64.0,10.507072,32.0,4.0,72.2365,10.629,2.375,1.875,1.02,0.447985,5.50017
210,6.0,114.0,12.421,11.3,4.5,24.808518,11.2603,2.8680000000000003,1.6800000000000002,0.8649999999999999,0.476196,1.3513
211,6.0,126.0,21.575328,26.0,4.666666666666667,61.11733333333334,11.290033333333335,2.7466666666666666,1.7616666666666667,0.9666666666666668,0.4737466666666667,3.8764
212,3.8,46.0,17.59,22.0,4.0,49.496,9.8771,2.115,1.905,1.12,0.47888,5.48
213,1.8,82.0,15.593,67.0,4.0,167.39999999999995,10.36,2.24,2.015,1.1800000000000002,0.448895,8.795
214,2.5,2024.2,178.74200000000005,48.17229890528321,2.6901475487862925,114.95185267206097,8.703310344827587,2.1848275862068967,1.4398148148148149,1.6158400761542124,0.434283184198001,7.7965
215,4.8,104.0,7.312664,12.666666666666664,5.333333333333333,24.654186666666664,11.354766666666668,2.98,1.7466666666666668,0.92,0.4800083333333334,1.3513
216,2.0,90.0,8.836996000000001,18.0,5.6,39.568056,12.0863,2.904,1.6310000000000002,0.8640000000000001,0.476196,1.03544
217,5.8,30.0,7.134331999999999,14.0,4.0,29.94401875,11.510862500000002,2.115,1.905,0.895,0.479965,1.47705
218,2.5,515.0,61.237971,27.6,5.2,65.56541800000001,11.023840000000002,2.826,1.7380000000000002,0.904,0.4673040000000001,3.59589
219,1.5,113.0,0.7767991999999999,11.6,4.8,23.0113257,12.0034,2.644,1.75,0.96,0.492719,0.49916
220,5.0,74.0,4.243996,7.6,4.8,14.996859625,12.0034,2.94,1.66,0.782,0.490932,0.91248
221,2.5,126.0,13.385996,25.2,4.4,58.30341800000001,11.61422,2.775,1.75,0.945,0.4673040000000001,2.53683
222,4.3,86.0,8.841328,14.333333333333336,5.0,30.55068666666667,11.543,2.8316666666666666,1.7,0.9016666666666668,0.48633,1.05428
223,2.5,134.0,13.355328,22.66666666666667,3.6666666666666665,53.05033333333333,8.65415,2.14,1.99,1.3633333333333333,0.42632,2.94022
224,6.5,86.0,10.98,14.333333333333336,4.666666666666667,29.97368416666667,9.6903,2.4133333333333336,1.7866666666666668,1.0366666666666668,0.4881633333333333,1.92091
225,2.0,93.0,5.230979499999999,6.666666666666668,3.333333333333333,13.165070041500002,12.874275000000004,2.9266666666666663,1.5483333333333331,0.7233333333333334,0.5654908333333334,0.65972
226,1.5,100.0,6.697992,10.0,4.8,20.9941265318,12.59399,2.8280000000000003,1.6310000000000002,0.91,0.5290168,0.70966
227,3.5,50.0,3.253996,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.499726,0.6508
228,6.5,114.0,21.616992000000003,24.33333333333333,4.666666666666667,55.32977111111112,11.406711111111116,2.938888888888889,1.72,1.2,0.47356,3.1504
229,6.0,100.0,7.441332000000001,10.0,4.8,20.2988926326,11.17714,2.7270000000000003,1.767,0.91,0.4927189999999999,1.02228
230,3.8,74.0,4.03,13.6,4.8,29.525338,10.75912,2.774,1.7420000000000002,0.8320000000000001,0.49901,1.03196
231,7.5,100.0,2.3326640000000003,4.666666666666667,3.0,8.808713333333333,12.04083,2.79,1.5566666666666666,0.6166666666666667,0.6637966666666667,0.13389
232,2.0,138.0,16.676996,27.6,5.2,65.56541800000001,11.23408,2.826,1.7380000000000002,0.914,0.4673040000000001,3.72067
233,4.0,58.0,11.35599,19.33333333333333,4.0,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,4.57578
234,2.5,78.0,14.485992,42.8,5.6,102.82756,9.1302,2.0200000000000005,2.064,1.4220000000000002,0.40338,0.92003
235,3.8,113.0,7.558488000000001,11.3,4.5,23.170338,10.99836,2.857,1.765,0.96,0.47907,0.4966
236,6.5,50.0,3.75541175,10.0,4.8,20.3920334,11.47577,2.708,1.626,0.8800000000000001,0.498666,0.80454
237,5.5,415.0,23.38123425,10.219512195121949,4.7073170731707314,20.801274304878053,10.98881304347826,2.7490243902439024,1.698089655172407,0.9034146341463416,0.4968089655172414,0.77755
238,5.5,392.0,33.736971000000004,12.25,4.78125,24.50301875,11.009378125,2.6318749999999995,1.7265625,0.961875,0.49305125,0.45758
239,6.2,58.0,8.841328,19.33333333333333,4.666666666666667,39.987666666666655,11.543,2.8316666666666666,1.7,0.8566666666666668,0.4810716666666666,2.53683
240,5.5,266.0,23.38089925,9.96,4.166666666666667,18.534005734482754,11.683233333333336,2.7136,1.6488,0.8216,0.5566228000000001,0.58344
241,2.5,70.0,2.008328,4.666666666666667,3.2,8.808713333333333,13.51252,2.668,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.24687
242,6.5,116.0,13.477328,11.0,5.0,24.808518,11.9002,2.79,1.68,0.8525,0.492719,1.96268
243,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49901,0.77755
244,6.0,92.0,7.441332000000001,9.2,4.8,18.439538,11.79886,2.648,1.626,0.8240000000000001,0.498454,0.86724
245,6.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,1.86069
246,6.0,100.0,7.558488000000001,10.0,4.4,20.04904068,10.98774,2.684,1.682,0.836,0.498454,0.85007
247,6.0,92.0,8.864992,12.2,4.8,24.75087845,10.93895,2.8360000000000003,1.6880000000000002,0.836,0.49512,1.86581
248,3.3,100.0,7.558488,10.0,4.8,20.016938,11.64556,2.774,1.714,0.774,0.499726,0.66533
249,2.5,20.0,2.3341635000000003,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.706666666666667,1.7133333333333336,0.8066666666666666,0.4995066666666667,0.6267
250,4.0,106.0,11.463996000000002,15.2,5.6,33.739258,11.11696,2.857,1.732,0.928,0.489272,2.37162
251,5.5,96.0,5.230979499999999,17.333333333333332,4.333333333333333,39.987666666666655,10.938358333333332,2.8716666666666666,1.7880000000000005,0.944,0.4817083333333334,0.65297
252,3.5,62.0,3.75541175,6.571428571428571,4.571428571428571,11.990559656984123,12.174357142857144,2.6764285714285707,1.5442857142857143,0.7385714285714285,0.6244042857142856,0.51039
253,6.0,100.0,8.885992,10.0,4.8,20.2988926326,11.023840000000002,2.755,1.9,0.91,0.495329,0.7176
254,6.8,80.0,5.876907999999999,9.0,5.0,19.14036490625,11.876775,2.79,1.6725,0.8525,0.495275,0.85358
255,5.75,114.0,17.053984,15.5,4.0,33.739258,11.35495,2.495,1.6950000000000005,0.7859999999999999,0.474714,3.59589
256,5.8,58.0,11.722664,19.33333333333333,4.666666666666667,39.987666666666655,11.408266666666668,2.7266666666666666,1.8166666666666669,0.92,0.4878333333333333,1.89676
257,5.0,86.0,8.359328,14.333333333333336,4.0,30.55068666666667,11.749633333333335,2.33,1.905,1.12,0.4821566666666666,1.86069
258,3.8,97.0,13.747992000000002,27.0,4.8,64.724218,11.241433333333331,2.675,1.745,0.905,0.48855,3.01757
259,6.0,120.0,13.747992000000002,12.0,4.8,24.789618,11.177555000000002,2.752,1.765,0.945,0.491678,1.0608
260,3.0,50.0,1.741332,5.75,3.75,10.930223542399998,12.06715,2.53,1.4975,0.7225,0.687868,0.4325
261,3.8,74.0,8.337992,14.5,4.8,29.525338,10.78917,2.225,1.8590000000000004,0.945,0.489486,1.4486
262,2.3,126.0,13.053996,25.2,5.2,58.30341800000001,11.14446,2.826,1.7380000000000002,0.926,0.4673040000000001,2.96536
263,2.3,20.0,0.973995,10.0,4.0,20.9940862215,12.046624,2.045,1.765,0.945,0.4862650000000001,0.94771
264,6.0,106.0,11.351332,10.8,4.8,21.5029424,11.17714,2.752,1.6880000000000002,0.8800000000000001,0.4927359999999999,1.31786
265,6.0,242.0,34.18948,12.8,4.8,24.085483,11.2603,2.8280000000000003,1.743,0.8959999999999999,0.4927359999999999,1.35045
266,6.0,60.0,8.42666,20.0,4.0,40.689515,10.347,2.225,1.88,1.104,0.485063,1.00843
267,3.8,96.0,15.55,48.0,4.0,116.3255,10.0857,2.03,2.015,1.2999999999999998,0.449615,7.7965
268,6.0,58.0,3.883996,11.6,4.8,23.231818,10.75912,2.644,1.794,0.912,0.491678,0.82898
269,5.5,126.0,13.512992,30.5,4.5,68.70049999999999,11.35495,2.875,1.7225,0.945,0.46833,2.16838
270,4.0,38.0,1.7401675,6.666666666666668,2.6666666666666665,12.0096,12.700466666666664,3.023333333333333,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.0
271,2.5,68.0,4.075328000000002,11.333333333333336,4.666666666666667,22.088434166666666,10.958558333333334,2.5641666666666665,1.7700000000000002,0.9933333333333336,0.4990741666666666,0.77105
272,5.5,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.4092
273,5.5,58.0,7.171324,9.5,4.833333333333333,19.397353333333328,8.932974999999997,2.9599999999999995,1.625,0.8133333333333335,0.4881633333333333,0.48409
274,3.3,196.0,0.973995,39.5,5.3,90.2267,9.65936,2.298,1.904,1.1840000000000002,0.4618992,0.34857
275,6.8,72.0,5.6253280000000006,9.8,4.8,18.60817185,11.288,2.825,1.626,0.914,0.4911100000000001,0.78834
276,5.5,80.0,7.558488000000001,10.0,4.666666666666667,20.18188193025,10.93895,2.6725000000000003,1.7233333333333334,0.905,0.4911100000000001,0.85961
277,3.8,87.0,20.834,21.0,4.0,45.87725,9.0872,2.115,1.905,1.12,0.479965,5.325
278,4.8,38.0,4.5453280000000005,13.666666666666664,4.666666666666667,27.95135333333333,11.5267,2.81,1.7466666666666668,0.8933333333333332,0.48752,1.4486
279,2.5,100.0,8.228992,10.0,4.8,20.833018,12.0034,2.298,1.9072,0.946,0.475954,0.50633
280,8.0,192.0,21.616992000000003,8.0,4.333333333333333,16.332807916666667,11.666308333333332,2.773333333333333,1.6725,0.8083333333333332,0.4927189999999999,0.93396
281,2.5,46.0,7.551576,46.0,4.0,118.019,8.79744,2.445,1.905,1.2,0.436875,0.75585
282,6.0,80.0,5.60474375,8.88,4.4444444444444455,17.774554444444444,11.583533333333332,2.7883333333333336,1.6700000000000002,0.8044444444444444,0.5502422222222223,1.02048
283,1.8,46.0,10.803992,22.0,4.0,49.496,10.52605,2.44,1.88,1.13,0.4789899999999999,3.08833
284,3.8,43.0,7.44274775,11.5,4.0,23.099694928,12.06715,2.6725000000000003,1.495,0.71,0.6184925,1.7674
285,4.0,38.0,0.8649950000000001,4.666666666666667,3.2,8.773226666666666,13.161829166666667,2.19,1.905,0.4416666666666667,0.4814477777777778,0.11391
286,2.5,98.0,13.89,23.0,4.0,49.496,9.251425,2.225,1.907,1.2,0.4789899999999999,2.732
287,3.8,82.0,9.773996,41.0,4.0,103.49857999999998,10.347,2.545,1.905,1.12,0.447885,4.11583
288,9.0,100.0,8.5111595,10.0,4.8,20.213348778,10.833850000000002,2.708,1.648,0.8800000000000001,0.495736,0.8117
289,6.5,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,1.09628
290,6.8,100.0,8.986984,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.38618
291,6.0,100.0,5.203996,10.0,4.8,20.9941265318,10.909175,2.858,1.732,0.8699999999999999,0.4960699999999999,0.80454
292,6.0,30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.60442
293,6.5,235.0,24.574384,9.2,4.8,19.8565257,11.64556,2.7060000000000004,1.6780000000000002,0.892,0.4957955,0.96381
294,6.3,41.0,12.902,20.666666666666668,4.666666666666667,40.93713333333333,9.6769,2.33,1.88,1.106666666666667,0.4878333333333333,4.74
295,6.0,138.0,10.561656,10.615384615384617,4.9230769230769225,21.40010130769231,11.055876923076925,2.7423076923076923,1.7730769230769232,0.9061538461538462,0.4971815384615385,0.86737
296,1.8,150.0,19.382,30.0,5.6,66.8074975,9.65936,2.352,1.908,1.1840000000000002,0.466938,7.7965
297,2.8,100.0,8.505991999999999,10.0,5.0,20.492449117625004,12.18425,2.78,1.705,0.94625,0.491678,0.84049
298,6.5,104.0,12.902,17.333333333333332,5.166666666666667,39.987666666666655,11.755999999999998,2.8716666666666666,1.7,0.9666666666666668,0.4844733333333333,1.46035
299,6.0,100.0,8.892323,10.0,4.8,20.325236749666672,11.279666666666666,2.81,1.7466666666666668,0.8699999999999999,0.4912400000000001,1.08889
300,6.0,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,1.03544
301,3.8,41.0,9.773996,20.2,4.8,43.498522,9.65936,2.572,1.904,0.946,0.475566,2.94712
302,6.0,42.0,9.014328,14.333333333333336,5.0,30.55068666666667,11.252966666666666,2.33,1.88,1.043333333333333,0.4878333333333333,1.95335
303,9.5,20.0,1.7428315,10.0,4.0,20.3920334,10.5174,2.225,1.925,1.1800000000000002,0.4927359999999999,0.8148
304,6.3,146.0,15.751995999999998,14.4,4.8,30.341818,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.47888,2.6108
305,2.8,196.0,30.655328,39.5,5.3,93.78445,9.273855,2.279,1.907,1.2145,0.457149,5.10922
306,5.5,72.0,5.230979499999999,8.333333333333334,4.333333333333333,19.397353333333328,11.795966666666668,2.8716666666666666,1.625,0.8183333333333332,0.4982824999999999,0.48409
307,2.5,100.0,16.864992,49.0,5.0,119.6295,9.695,2.168,1.908,1.2,0.447885,5.97378
308,6.0,92.0,19.334,30.66666666666667,4.0,68.56273,9.159866666666668,1.9766666666666663,1.913333333333333,1.1800000000000002,0.4488266666666667,2.07315
309,2.0,128.0,8.962995000000003,16.0,6.0,32.059,10.347,2.904,1.656,0.8240000000000001,0.489272,1.04374
310,6.0,0.0,0.01079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01079
311,6.0,138.0,8.42666,11.8,4.8,23.170338,11.23408,2.675,1.736,0.908,0.4927359999999999,1.50921
312,5.0,60.0,1.7401675,4.666666666666667,5.333333333333333,40.93713333333333,12.0034,2.28,1.99,0.985,0.477854,0.0
313,1.8,90.0,19.382,30.0,5.0,68.16233625,9.0872,2.1875,1.9325,1.1725,0.4576149999999999,2.22761
314,3.8,30.0,7.441332000000001,20.0,4.0,47.3154225304,10.5174,1.95,1.9,1.135,0.479965,2.42074
315,2.5,188.0,30.92,31.0,2.0,90.2267,9.695,1.9766666666666663,1.908,1.1840000000000002,0.4391649999999999,6.523
316,5.5,116.0,19.6268275,36.0,4.333333333333333,90.00899,11.143366666666669,2.7266666666666666,1.8166666666666669,1.0366666666666668,0.4613183333333333,6.78667
317,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2.5,235.0,22.707,23.5,4.0,49.204038,9.695,2.445,1.9,1.265,0.447885,3.3354
319,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391
320,4.3,50.0,3.253996,10.0,4.8,20.077018,11.20276,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.80362
321,2.0,286.0,60.67400000000001,41.0,2.0,102.82756,9.0872,2.3680000000000003,1.907,1.4220000000000002,0.4315125,5.2515
322,6.0,188.0,25.021992,20.33333333333333,4.4444444444444455,46.10422777777778,11.132102222222226,2.8377777777777777,1.723111111111111,0.958,0.47855,2.8386
323,5.8,582.0,61.36429600000001,10.761904761904765,4.761904761904762,21.58282781129808,11.031635714285716,2.72625,1.7128571428571429,0.9457142857142856,0.4959356250000001,0.86102
324,6.0,96.0,12.421,12.0,4.8,24.50301875,11.43734,2.705,1.6310000000000002,0.86,0.49463625,1.55883
325,6.0,100.0,8.337992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.8800000000000001,0.498454,0.81244
326,2.5,40.0,2.3341635000000003,6.333333333333332,4.0,13.016128333333334,12.700466666666664,1.9866666666666664,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.11391
327,3.5,952.0,160.28400000000005,24.34050179211469,4.0,52.260336917562725,8.786179310344828,2.168275862068965,1.9062068965517245,1.265,0.4702927586206897,2.45933
328,6.0,118.0,7.558488000000001,11.6,4.8,23.231818,11.64556,2.8280000000000003,1.598,0.828,0.499726,0.53898
329,2.5,42.0,1.7428315,20.0,3.6666666666666665,43.952,8.869433333333333,2.4133333333333336,1.88,1.36,0.4822649999999999,0.0
330,1.5,40.0,3.55,6.666666666666668,4.333333333333333,12.4618755,13.161829166666667,3.023333333333333,1.5033333333333334,0.6166666666666667,0.7450291666666667,0.44035
331,6.3,112.0,11.874,19.33333333333333,5.333333333333333,39.987666666666655,9.4533,2.356666666666667,1.856666666666667,1.106666666666667,0.4878333333333333,1.37165
332,6.0,222.0,23.576975,8.88,4.4,17.918277359999994,11.72784,2.7612,1.5712000000000002,0.7487999999999999,0.5427912500000001,0.75796
333,2.5,278.0,30.841971,42.285714285714285,5.428571428571429,103.49857999999998,11.168514285714284,2.2742857142857145,1.9072,1.2,0.4551385714285714,5.97378
334,6.3,30.0,2.7428315,10.0,4.5,20.492449117625004,11.510862500000002,2.79,1.7200000000000002,0.8959999999999999,0.4941109999999999,0.70884
335,2.8,100.0,7.957992,10.0,4.8,20.2988926326,10.9485,2.752,1.6880000000000002,0.836,0.475954,0.49724
336,5.8,116.0,7.900992,9.2,4.8,18.60817185,11.20276,2.7270000000000003,1.767,0.91,0.496875,0.76176
337,2.3,30.0,1.7428315,10.0,4.0,20.016938,11.510862500000002,2.9599999999999995,1.7,0.895,0.4931925,1.06276
338,2.5,144.0,21.153992,27.0,4.0,64.9132175,10.4066,2.24,1.93,1.1800000000000002,0.448895,1.37165
339,6.0,126.0,20.415992000000006,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.38697
340,5.5,120.0,13.477328,12.0,4.0,24.50301875,12.04083,2.705,1.765,0.945,0.4927189999999999,1.54573
341,2.5,62.0,3.7558245,6.0,3.7777777777777777,12.58836409495238,13.01102777777778,2.6383333333333336,1.39444444444444,0.5544444444444443,0.6081561111111111,0.5043
342,6.5,200.0,17.342149499999998,10.0,4.44,20.80173002,11.443499999999998,2.6916,1.6407999999999998,0.8216,0.4866363336663336,1.51092
343,5.0,74.0,4.243996,14.4,4.8,31.204917046,10.13144,2.352,1.904,0.928,0.4820359999999999,1.04374
344,5.3,80.0,7.876747749999999,10.0,4.0,20.15577185,10.06715,2.6725000000000003,1.495,0.945,0.4756775,1.49127
345,2.8,195.2,22.908309000000006,9.51219512195122,4.682926829268292,19.043717073170733,11.125275609756098,2.743170731707317,1.6485365853658531,0.8517073170731708,0.5226504878048781,0.75249
346,5.0,50.0,1.7428315,10.0,4.0,20.3920334,10.39875,2.295,1.93,1.1800000000000002,0.4927189999999999,0.0
347,6.5,116.0,8.505991999999999,18.50999715384615,4.8,40.4786745,11.0975047,2.754,1.740925,0.8874449999999999,0.474714,1.89676
348,6.0,116.0,8.337992,11.0,4.8,23.170338,11.38168,2.81,1.7400000000000002,0.86,0.49282,0.83736
349,3.8,102.0,9.107996000000002,10.2,4.8,20.833018,11.33182,2.884,1.662,0.782,0.4930319999999999,1.57191
350,2.5,50.0,3.55,10.0,4.0,20.65142388888889,10.629,2.545,1.6725,0.88125,0.473748,0.8159
351,6.0,117.0,10.048324,9.666666666666666,4.666666666666667,19.397353333333328,11.556733333333336,2.9766666666666666,1.6991666666666667,0.8341666666666666,0.4844733333333333,0.87554
352,2.5,106.0,16.449327999999998,15.666666666666664,4.666666666666667,35.457915,11.373216666666664,2.7566666666666664,1.7466666666666668,0.96,0.4736966666666666,2.78022
353,6.0,98.0,8.147992,12.0,4.95,24.808518,11.177555000000002,2.6495,1.7200000000000002,0.892,0.4927989999999999,1.70155
354,6.0,60.0,8.228992,12.0,4.0,24.033618,10.73364,2.58,1.7120000000000002,0.956,0.4927189999999999,1.00843
355,6.0,100.0,5.62148,10.0,4.8,20.016938,11.79886,2.7030000000000003,1.6980000000000002,0.945,0.499514,0.66533
356,4.0,92.0,5.230979499999999,9.0,4.666666666666667,18.5045363965,12.12276,2.8280000000000003,1.656,0.8140000000000001,0.498666,0.85358
357,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.8800000000000001,0.498454,0.8148
358,2.0,108.0,11.874,36.0,4.666666666666667,90.00899,8.869433333333333,2.356666666666667,2.0866666666666664,1.366666666666667,0.4169199999999999,7.715
359,2.5,100.0,8.409996,10.0,4.8,20.833018,12.0278,2.3080000000000003,1.84,0.9240000000000002,0.47907,0.48409
360,3.5,475.0,33.241971,7.4,3.96,15.883778031249998,12.3734,2.6796,1.5419999999999998,0.693,0.617395,0.49717
361,3.5,100.0,7.558488000000001,10.0,4.8,20.3920334,12.04083,2.708,1.648,0.892,0.4927189999999999,0.38903
362,5.5,220.0,24.96,24.0,4.333333333333333,55.30459633333333,9.3432,2.1566666666666667,1.8833333333333333,1.14,0.46586,5.325
363,2.8,127.0,26.254656,31.1,4.5,70.86662595238093,11.2115,1.9766666666666663,1.7466666666666668,1.0166666666666668,0.44966,6.31755
364,5.5,0.84879999999999,35.30054799999999,10.848780487804884,4.648648648648648,20.85344705555556,11.72969187514816,2.7514814814814814,1.7304878048780488,0.8487804878048779,0.4956056097560976,0.85007
365,2.8,322.0,38.41129599999999,35.333333333333336,2.6666666666666665,82.59846666666667,8.504133333333334,2.216666666666667,1.906666666666667,1.2,0.4621833333333333,3.57614
366,2.5,100.0,8.836996000000001,10.0,4.8,20.213348778,11.33044,2.8280000000000003,1.682,0.8959999999999999,0.4911100000000001,0.76486
367,2.8,726.0,105.514,31.33333333333333,5.166666666666667,77.32431666666669,11.749633333333335,2.884,1.736,0.9266666666666667,0.467568,5.52703
368,4.0,122.0,13.387328,20.666666666666668,5.0,46.44374833333333,11.63995,2.901666666666667,1.72,0.92,0.4767116666666666,1.96255
369,5.5,253.0,23.38089925,10.84375,4.625,21.0615472413,11.749633333333335,2.81875,1.788125,0.9190000000000002,0.5170564583333334,0.85358
370,2.0,79.0,1.741332,39.5,3.75,102.82756,9.01375,2.045,1.9,1.36,0.42668,0.44035
371,6.0,126.0,13.512992,12.5,4.8,26.385218,11.28095,2.81,1.7795,0.96,0.496258,1.50921
372,4.0,110.0,23.0,36.66666666666666,4.0,82.59846666666667,8.2366,2.1266666666666665,2.0066666666666664,1.2533333333333334,0.4568033333333333,4.57578
373,2.0,42.0,2.253996,8.0,4.0,17.7903568,11.64556,2.79,1.626,0.8800000000000001,0.49901,0.6508
374,3.8,92.0,6.07141175,9.2,4.8,18.439538,12.39211,2.6825,1.592,0.7487999999999999,0.5982450000000001,0.57888
375,6.0,100.0,0.562148,10.0,4.8,20.016938,12.046624,2.934,1.732,0.914,0.4927989999999999,0.53914
376,6.0,112.0,7.441332000000001,12.444444444444445,4.4,25.756242222222227,11.281455555555556,2.7466666666666666,1.7333333333333334,0.9511111111111108,0.49933848484849,1.02048
377,2.5,194.0,18.205648,39.5,3.5,90.2267,8.897,2.24,1.9,1.1800000000000002,0.448895,6.44467
378,3.8,50.0,3.883996,10.0,4.8,21.654418,11.023840000000002,2.81,1.7630000000000003,0.91,0.499514,0.57888
379,2.3,196.0,24.70666,24.5,5.5,53.4902975,11.1479375,2.87,1.785,0.965,0.4679350000000001,3.52072
380,2.5,82.0,13.35,41.0,4.0,95.225235,9.695,2.03,1.98,1.265,0.429675,6.675
381,5.5,100.0,0.7346134999999999,10.0,4.8,20.213348778,12.04083,2.752,1.662,0.892,0.491678,0.75249
382,6.0,61.0,8.903332,13.6,4.8,29.525338,11.59399,2.81,1.7400000000000002,0.92,0.489272,2.015
383,3.8,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,4.7232
384,3.8,126.0,14.7341515,17.2,4.8,39.568056,11.70255,2.55,1.75,0.914,0.486658,2.06989
